id,zanr
17919,Action
17919,Sci-Fi
28981,Comedy
28981,Slice of Life
25939,Action
25939,Adventure
26395,Comedy
28929,Comedy
28929,Mystery
28929,Supernatural
27927,Comedy
28861,Comedy
28861,Slice of Life
28869,Adventure
28869,Comedy
28869,Mystery
28835,Comedy
30030,Comedy
30030,Fantasy
29865,Comedy
29715,Comedy
30751,Comedy
29687,Action
29687,Adventure
29687,Comedy
29687,Fantasy
30386,Drama
30386,Slice of Life
29722,Comedy
29722,Gourmet
30410,Action
30410,Adventure
31699,Comedy
30232,Comedy
30232,Fantasy
30144,Comedy
29846,Comedy
30470,Comedy
30411,Comedy
30417,Comedy
30342,Comedy
30342,Slice of Life
31239,Comedy
30875,Comedy
30875,Sci-Fi
30875,Slice of Life
57118,Action
56279,Action
28999,Drama
29803,Action
29803,Adventure
29803,Fantasy
30240,Comedy
30240,Ecchi
30694,Action
30694,Adventure
30694,Comedy
30694,Fantasy
28907,Action
28907,Adventure
28907,Fantasy
29786,Comedy
29786,Ecchi
30307,Comedy
30307,Fantasy
30307,Romance
30307,Ecchi
28825,Comedy
30123,Drama
30123,Fantasy
30123,Romance
28497,Action
28497,Adventure
28497,Fantasy
28497,Mystery
25183,Action
25183,Drama
27631,Action
27631,Fantasy
27631,Sci-Fi
24765,Horror
24765,Mystery
24765,Slice of Life
24765,Supernatural
24765,Suspense
27831,Action
27831,Mystery
27831,Supernatural
28819,Comedy
28819,Romance
28819,Ecchi
29785,Comedy
29785,Fantasy
29785,Romance
28979,Comedy
28979,Romance
28979,Sci-Fi
28979,Ecchi
25283,Action
25283,Drama
25283,Fantasy
25879,Comedy
25879,Romance
29854,Action
29854,Adventure
29854,Supernatural
30205,Sports
23623,Slice of Life
28387,Comedy
28387,Supernatural
27525,Action
27525,Comedy
27525,Fantasy
30383,Drama
30383,Romance
30383,Sci-Fi
25649,Boys Love
25649,Comedy
25649,Drama
28619,Mystery
28619,Suspense
30127,Comedy
30127,Slice of Life
30091,Action
30091,Fantasy
30782,Comedy
30782,Fantasy
30782,Ecchi
21039,Action
21039,Sci-Fi
29163,Comedy
29163,Slice of Life
21573,Action
21573,Sci-Fi
30355,Slice of Life
30705,Slice of Life
30437,Gourmet
30437,Slice of Life
30344,Comedy
30344,Drama
30382,Action
30382,Fantasy
30382,Romance
30382,Sci-Fi
30384,Comedy
30384,Slice of Life
30567,Comedy
30251,Action
30826,Comedy
30826,Slice of Life
29017,Comedy
29017,Fantasy
29017,Slice of Life
30947,Supernatural
30851,Slice of Life
30777,Comedy
30777,Supernatural
30989,Comedy
31071,Comedy
31361,Comedy
31361,Slice of Life
30893,Comedy
31237,Comedy
31237,Sports
40091,Fantasy
38136,Sci-Fi
42660,Comedy
45704,Slice of Life
48321,Adventure
48170,Fantasy
30276,Action
30276,Comedy
30503,Action
30503,Fantasy
28891,Sports
30296,Action
30296,Fantasy
30296,Romance
30296,Ecchi
28927,Action
28927,Drama
28927,Fantasy
30544,Action
30544,Comedy
30544,Fantasy
30544,Romance
30544,Sci-Fi
30544,Ecchi
31181,Comedy
31181,Mystery
31181,Supernatural
30363,Action
30363,Fantasy
30363,Romance
30363,Ecchi
27991,Action
27991,Fantasy
24133,Action
24133,Fantasy
24133,Romance
24133,Ecchi
25099,Comedy
25099,Romance
25099,Ecchi
31374,Comedy
31251,Action
31251,Drama
31251,Sci-Fi
30187,Drama
30187,Mystery
30187,Suspense
31174,Comedy
28621,Mystery
28621,Sci-Fi
28621,Suspense
29974,Drama
29974,Supernatural
27829,Action
27829,Sci-Fi
31592,Action
31592,Adventure
31592,Comedy
31592,Fantasy
30385,Action
30385,Fantasy
30385,Girls Love
30385,Erotica
29787,Slice of Life
29976,Fantasy
29976,Romance
30279,Comedy
30279,Girls Love
30901,Action
30901,Drama
30901,Fantasy
31318,Action
31318,Adventure
31318,Fantasy
28883,Action
28883,Comedy
31147,Action
31147,Drama
31147,Fantasy
31147,Mystery
31147,Sci-Fi
30740,Drama
31091,Comedy
27947,Action
27947,Adventure
27947,Comedy
27947,Mystery
30721,Comedy
30721,Sci-Fi
24011,Fantasy
30948,Horror
31519,Sports
30524,Horror
30524,Mystery
30524,Supernatural
28537,Action
28537,Fantasy
31143,Comedy
31143,Supernatural
31440,Comedy
31560,Comedy
31560,Slice of Life
30549,Action
30549,Drama
30549,Sci-Fi
31221,Mystery
30746,Comedy
30746,Slice of Life
31227,Mystery
31578,Comedy
31578,Gourmet
31196,Action
31139,Comedy
31139,Slice of Life
30651,Comedy
30651,Slice of Life
31573,Adventure
30291,Comedy
30291,Mystery
30649,Comedy
30649,Slice of Life
31018,Comedy
31566,Comedy
31044,Fantasy
31044,Slice of Life
31549,Comedy
31549,Slice of Life
31777,Slice of Life
31539,Comedy
31410,Comedy
31410,Slice of Life
36427,Action
31747,Comedy
31555,Comedy
31562,Fantasy
31746,Comedy
31640,Adventure
38127,Sci-Fi
44444,Sci-Fi
48133,Adventure
47074,Comedy
31043,Mystery
31043,Supernatural
31043,Suspense
30831,Adventure
30831,Comedy
30831,Fantasy
30654,Action
30654,Comedy
31859,Action
31859,Adventure
31859,Drama
31859,Fantasy
31580,Action
31580,Horror
31580,Mystery
31580,Supernatural
31637,Action
31637,Adventure
31637,Fantasy
31442,Action
31442,Comedy
31442,Fantasy
31442,Ecchi
31636,Comedy
31636,Gourmet
30749,Action
30749,Fantasy
30749,Romance
30749,Ecchi
27833,Action
27833,Mystery
27833,Supernatural
31173,Drama
31173,Fantasy
31173,Romance
31163,Action
31163,Sci-Fi
28735,Drama
31414,Comedy
31414,Romance
32013,Comedy
31559,Sports
31710,Action
31710,Fantasy
31710,Sci-Fi
28391,Sci-Fi
28391,Sports
32491,Slice of Life
30806,Action
30806,Drama
30806,Sci-Fi
32083,Action
32083,Fantasy
32094,Comedy
32094,Fantasy
30895,Mystery
30895,Romance
31452,Adventure
31452,Fantasy
31452,Romance
31452,Sci-Fi
32023,Action
32023,Drama
32023,Sci-Fi
31223,Action
31223,Sci-Fi
31848,Comedy
31790,Action
31790,Sci-Fi
31540,Comedy
31621,Comedy
31621,Slice of Life
32214,Action
32214,Comedy
32214,Sci-Fi
32214,Ecchi
31994,Avant Garde
31994,Horror
31994,Supernatural
31815,Boys Love
31815,Fantasy
31793,Comedy
32228,Comedy
31884,Action
31884,Fantasy
31633,Comedy
31633,Gourmet
31633,Mystery
31890,Comedy
31890,Fantasy
32309,Drama
32309,Slice of Life
32084,Comedy
32274,Comedy
34754,Fantasy
34754,Slice of Life
32400,Comedy
33846,Comedy
33846,Fantasy
32402,Comedy
32585,Adventure
31753,Slice of Life
36611,Comedy
48253,Fantasy
56280,Action
31964,Action
31240,Drama
31240,Fantasy
31240,Suspense
31478,Action
31478,Mystery
31478,Supernatural
31933,Action
31933,Adventure
31933,Supernatural
28623,Action
28623,Fantasy
28623,Horror
28623,Suspense
32542,Comedy
31798,Drama
31798,Romance
31798,Sci-Fi
31404,Comedy
31404,Romance
31404,Ecchi
32105,Action
32105,Fantasy
32105,Romance
31741,Action
31741,Adventure
31741,Fantasy
32093,Slice of Life
31737,Action
31737,Comedy
31737,Fantasy
31737,Romance
31737,Sci-Fi
31737,Ecchi
31338,Action
31338,Romance
31338,Sci-Fi
31338,Ecchi
31376,Slice of Life
31376,Supernatural
31904,Action
31904,Fantasy
32438,Drama
32438,Horror
32438,Mystery
32438,Suspense
31405,Drama
31405,Mystery
31405,Suspense
32681,Action
32681,Adventure
32681,Comedy
32681,Sci-Fi
31680,Boys Love
31680,Comedy
31680,Drama
32245,Action
32245,Sci-Fi
31630,Comedy
31630,Drama
31630,Mystery
31098,Action
31098,Adventure
31098,Supernatural
32977,Comedy
31500,Action
32595,Adventure
32595,Fantasy
31430,Action
31430,Horror
31430,Sci-Fi
31430,Suspense
32175,Slice of Life
33241,Romance
33241,Slice of Life
31080,Slice of Life
28013,Action
28013,Romance
28013,Sci-Fi
31804,Comedy
31804,Slice of Life
32608,Action
32608,Adventure
32608,Fantasy
30795,Comedy
31564,Comedy
31564,Slice of Life
31733,Fantasy
31733,Romance
32313,Action
32313,Drama
32313,Fantasy
32313,Mystery
32313,Sci-Fi
32601,Romance
32792,Action
32792,Drama
32792,Sci-Fi
31610,Comedy
31610,Supernatural
31439,Comedy
31049,Adventure
31049,Sci-Fi
31049,Sports
31498,Comedy
31498,Gourmet
31498,Slice of Life
32606,Comedy
32606,Fantasy
32717,Slice of Life
32682,Horror
32682,Mystery
32682,Supernatural
31370,Comedy
32454,Comedy
32454,Sports
33021,Action
32802,Action
32906,Comedy
32906,Sci-Fi
32011,Fantasy
31670,Adventure
31670,Comedy
31670,Mystery
32353,Comedy
32353,Slice of Life
32571,Comedy
32571,Slice of Life
32582,Action
32582,Adventure
32582,Comedy
32582,Fantasy
32670,Fantasy
32956,Comedy
33044,Comedy
32944,Comedy
32568,Sci-Fi
32999,Comedy
32999,Slice of Life
32876,Comedy
35542,Adventure
33002,Comedy
42740,Action
42740,Adventure
33188,Comedy
33188,Slice of Life
33099,Comedy
33099,Sci-Fi
33099,Slice of Life
33479,Slice of Life
38128,Sci-Fi
34664,Sci-Fi
48323,Comedy
48323,Supernatural
48218,Sci-Fi
48218,Sports
44466,Sci-Fi
32182,Action
32182,Comedy
32182,Supernatural
32282,Gourmet
32282,Ecchi
33255,Comedy
33255,Supernatural
30015,Drama
30015,Romance
32729,Drama
32729,Romance
32729,Sci-Fi
32998,Action
32998,Drama
32998,Suspense
31722,Action
31722,Adventure
31722,Fantasy
31953,Comedy
32379,Action
32379,Adventure
32379,Drama
32379,Fantasy
32379,Horror
32189,Action
32189,Horror
32189,Mystery
32189,Suspense
30911,Action
30911,Adventure
30911,Fantasy
33028,Action
33028,Horror
33028,Mystery
33028,Suspense
31764,Action
31764,Adventure
31764,Fantasy
32828,Gourmet
32828,Slice of Life
31952,Comedy
31952,Romance
32648,Comedy
31845,Action
31845,Comedy
31845,Fantasy
31845,Romance
31845,Sci-Fi
31845,Ecchi
29758,Action
29758,Supernatural
31229,Action
31229,Fantasy
31716,Action
31716,Comedy
31716,Romance
31716,Supernatural
33421,Action
33421,Supernatural
32360,Action
32360,Fantasy
32360,Sci-Fi
32370,Action
32370,Adventure
32370,Fantasy
32526,Slice of Life
32494,Sports
31821,Action
31821,Adventure
31821,Drama
31821,Fantasy
32696,Comedy
32696,Supernatural
31706,Action
31706,Comedy
31706,Fantasy
31109,Comedy
31109,Romance
31771,Slice of Life
33222,Comedy
32664,Slice of Life
32483,Sports
32171,Action
32171,Adventure
32171,Fantasy
32171,Sci-Fi
32947,Drama
32947,Sports
32961,Action
32961,Sci-Fi
31417,Comedy
32301,Action
32301,Sci-Fi
33113,Adventure
33113,Romance
33113,Sci-Fi
32697,Comedy
32697,Fantasy
33341,Adventure
33341,Sci-Fi
33274,Comedy
32039,Comedy
38923,Mystery
38923,Supernatural
33398,Comedy
35319,Horror
33835,Comedy
33946,Comedy
33290,Comedy
33414,Comedy
33262,Fantasy
49326,Comedy
49326,Slice of Life
34667,Adventure
48256,Comedy
48333,Action
48333,Sci-Fi
48161,Action
48277,Comedy
56282,Action
32935,Sports
32995,Award Winning
32995,Sports
32867,Action
32867,Mystery
32867,Supernatural
31646,Drama
31339,Action
31339,Adventure
31339,Comedy
31339,Fantasy
32899,Comedy
32899,Romance
32686,Sports
32686,Ecchi
30016,Action
30016,Comedy
30016,Drama
33253,Action
33253,Horror
33253,Mystery
33253,Supernatural
31988,Drama
32962,Mystery
32962,Sci-Fi
32979,Adventure
32979,Comedy
32979,Fantasy
32979,Sci-Fi
32983,Slice of Life
32983,Supernatural
33433,Action
33433,Fantasy
32603,Comedy
32603,Romance
32603,Ecchi
33003,Action
33003,Fantasy
33003,Suspense
33094,Comedy
33051,Action
33051,Drama
33051,Sci-Fi
32673,Slice of Life
32673,Supernatural
32948,Award Winning
32948,Drama
32948,Romance
33377,Drama
33377,Mystery
33377,Sci-Fi
34034,Action
34034,Fantasy
31588,Sports
33985,Action
33985,Mystery
33985,Supernatural
32607,Slice of Life
33589,Action
33589,Drama
33023,Action
33023,Comedy
33023,Fantasy
33771,Action
33771,Comedy
34009,Comedy
32866,Action
32866,Sci-Fi
32866,Ecchi
33197,Suspense
33299,Fantasy
33299,Romance
33031,Sports
33392,Boys Love
33392,Comedy
31178,Comedy
31178,Romance
32555,Comedy
32038,Comedy
32038,Fantasy
33244,Comedy
33244,Supernatural
30652,Comedy
30652,Sports
33668,Supernatural
32829,Comedy
31157,Comedy
33041,Action
33041,Drama
33041,Sci-Fi
33462,Comedy
32881,Drama
32881,Sports
33775,Action
33814,Comedy
33814,Horror
33419,Romance
33314,Action
33314,Adventure
33314,Comedy
33314,Fantasy
33314,Sci-Fi
31631,Fantasy
33811,Comedy
33746,Sports
33795,Comedy
34077,Action
33240,Slice of Life
33245,Comedy
33245,Slice of Life
32805,Comedy
33803,Supernatural
34013,Adventure
34013,Comedy
33026,Adventure
33026,Comedy
33490,Adventure
33490,Comedy
33490,Mystery
33541,Comedy
33541,Sci-Fi
33434,Comedy
33434,Sci-Fi
33975,Comedy
34292,Comedy
34292,Supernatural
33933,Comedy
34410,Comedy
34410,Fantasy
32663,Adventure
34156,Comedy
34233,Comedy
34233,Horror
34233,Supernatural
34235,Comedy
34234,Comedy
34207,Comedy
36551,Adventure
36551,Fantasy
38129,Sci-Fi
48198,Adventure
52737,Sci-Fi
52737,Sports
44495,Sci-Fi
32937,Adventure
32937,Comedy
32937,Fantasy
33206,Fantasy
33206,Slice of Life
32615,Action
32615,Fantasy
33487,Comedy
33487,Romance
33506,Action
33506,Fantasy
32949,Drama
32949,Romance
33489,Adventure
33489,Comedy
33489,Fantasy
33731,Comedy
33731,Supernatural
33988,Comedy
33988,Fantasy
34096,Action
34096,Comedy
34096,Sci-Fi
33743,Drama
33743,Romance
33743,Ecchi
33836,Romance
33095,Drama
33337,Drama
33337,Fantasy
33337,Mystery
34086,Action
34086,Adventure
34086,Fantasy
34051,Action
34051,Comedy
34051,Supernatural
34051,Ecchi
30485,Mystery
30485,Sci-Fi
30485,Supernatural
30485,Suspense
32924,Comedy
32924,Fantasy
34392,Slice of Life
28833,Action
28833,Adventure
28833,Fantasy
34126,Action
34126,Comedy
34126,Romance
34126,Supernatural
32981,Action
32981,Sci-Fi
33417,Boys Love
33417,Comedy
33417,Drama
33089,Adventure
33089,Award Winning
33089,Comedy
33089,Fantasy
31783,Sports
34148,Comedy
34148,Slice of Life
32878,Action
32878,Sci-Fi
33019,Comedy
33019,Fantasy
33983,Action
33983,Drama
34467,Avant Garde
34467,Horror
34467,Supernatural
31422,Sports
34289,Action
34289,Sci-Fi
33447,Comedy
33447,Gourmet
33447,Slice of Life
33788,Comedy
34290,Action
34290,Fantasy
34290,Gourmet
34295,Comedy
34088,Action
34088,Comedy
34223,Comedy
34223,Fantasy
34738,Supernatural
32830,Mystery
34503,Comedy
34502,Action
34502,Comedy
34502,Sci-Fi
35156,Action
35156,Drama
34309,Comedy
34309,Supernatural
34852,Drama
34852,Slice of Life
34456,Comedy
33473,Comedy
33473,Sports
34488,Comedy
34488,Sci-Fi
34794,Comedy
48326,Action
48326,Sci-Fi
48344,Comedy
48157,Comedy
48154,Fantasy
56283,Action
25777,Action
25777,Drama
25777,Suspense
33486,Action
34566,Action
34566,Adventure
34566,Fantasy
32951,Action
32951,Fantasy
32901,Comedy
32901,Romance
32901,Ecchi
34822,Romance
34561,Action
34561,Fantasy
32887,Action
32887,Adventure
32887,Fantasy
33502,Drama
33502,Fantasy
33502,Romance
33502,Sci-Fi
33475,Action
33475,Comedy
33475,Ecchi
32262,Comedy
32262,Romance
32262,Supernatural
30727,Comedy
30727,Romance
30727,Ecchi
34176,Action
34176,Adventure
34176,Fantasy
30736,Action
30736,Adventure
30736,Fantasy
34019,Action
34019,Comedy
34019,Supernatural
34019,Ecchi
31629,Action
31629,Adventure
31629,Fantasy
34055,Action
34055,Adventure
34055,Drama
34055,Fantasy
34055,Horror
34591,Slice of Life
34591,Supernatural
32407,Fantasy
32407,Sci-Fi
33834,Action
33834,Adventure
33834,Fantasy
33834,Erotica
34494,Slice of Life
34102,Mystery
34102,Supernatural
34262,Comedy
33203,Drama
33203,Romance
34350,Adventure
34350,Mystery
32936,Adventure
32936,Fantasy
32032,Sci-Fi
33948,Slice of Life
35015,Comedy
34501,Action
34076,Comedy
34076,Drama
34076,Fantasy
34866,Action
34866,Fantasy
34866,Sci-Fi
34427,Action
34427,Sci-Fi
33371,Action
33371,Sci-Fi
34393,Slice of Life
35069,Horror
35069,Supernatural
34106,Comedy
34106,Supernatural
33797,Sci-Fi
34901,Action
34901,Adventure
34901,Sci-Fi
34550,Comedy
34550,Drama
34257,Comedy
34257,Slice of Life
33532,Fantasy
34978,Comedy
34402,Comedy
34402,Gourmet
34799,Comedy
34799,Sci-Fi
34052,Comedy
34927,Fantasy
34927,Slice of Life
34888,Comedy
34905,Action
34905,Adventure
34905,Comedy
34905,Fantasy
35478,Comedy
35478,Slice of Life
35332,Comedy
35332,Slice of Life
34741,Adventure
34741,Mystery
34741,Sci-Fi
36666,Adventure
36666,Sci-Fi
34979,Comedy
34979,Slice of Life
35516,Comedy
35303,Supernatural
35383,Comedy
35383,Fantasy
34669,Comedy
34669,Fantasy
32596,Adventure
32596,Comedy
32596,Fantasy
35444,Supernatural
35517,Comedy
35543,Adventure
34928,Comedy
34928,Sci-Fi
35226,Comedy
34891,Comedy
35372,Fantasy
35112,Comedy
38526,Adventure
35295,Comedy
35295,Sci-Fi
35295,Slice of Life
37101,Adventure
37101,Comedy
40092,Fantasy
38131,Sci-Fi
36002,Comedy
36003,Comedy
36003,Horror
36003,Supernatural
41277,Fantasy
38166,Adventure
52738,Sci-Fi
52738,Sports
44446,Sci-Fi
56989,Action
34933,Drama
34933,Mystery
34933,Suspense
34599,Adventure
34599,Drama
34599,Fantasy
34599,Mystery
34599,Sci-Fi
35507,Drama
35507,Suspense
34902,Comedy
34902,Romance
34280,Comedy
34280,Romance
35203,Adventure
35203,Comedy
35203,Fantasy
35203,Romance
34403,Comedy
34403,Romance
34403,Ecchi
34881,Comedy
34662,Action
34662,Fantasy
34662,Supernatural
34934,Drama
34934,Romance
34636,Sports
34104,Action
34104,Fantasy
34914,Comedy
34012,Fantasy
34012,Gourmet
34012,Slice of Life
35240,Action
35240,Mystery
34825,Comedy
34825,Sports
33654,Boys Love
33654,Drama
34383,Drama
34383,Girls Love
33018,Action
33018,Fantasy
35434,Romance
34525,Fantasy
34525,Slice of Life
34547,Adventure
34547,Drama
34547,Fantasy
35220,Slice of Life
35220,Supernatural
34565,Action
34565,Supernatural
34966,Horror
34966,Mystery
34966,Supernatural
35248,Mystery
35248,Supernatural
34543,Drama
34543,Sports
34368,Drama
34368,Mystery
34368,Supernatural
32447,Comedy
32447,Ecchi
33726,Action
33726,Adventure
33726,Comedy
33726,Drama
33726,Supernatural
32836,Action
32836,Sci-Fi
34745,Adventure
34745,Comedy
34745,Fantasy
34834,Action
34834,Comedy
34834,Fantasy
34449,Action
35714,Avant Garde
35714,Horror
35714,Supernatural
33184,Action
33184,Sci-Fi
34800,Comedy
34800,Slice of Life
35370,Comedy
35114,Drama
34337,Romance
35730,Comedy
35730,Sci-Fi
35739,Comedy
34975,Action
36231,Adventure
36231,Comedy
36231,Fantasy
35957,Comedy
37263,Slice of Life
35963,Comedy
35914,Comedy
41667,Action
41667,Adventure
41667,Fantasy
36657,Fantasy
35385,Comedy
36036,Action
36036,Adventure
42144,Action
42144,Adventure
42144,Comedy
42144,Fantasy
49070,Action
49070,Sci-Fi
48227,Comedy
48227,Fantasy
56365,Comedy
34572,Action
34572,Comedy
34572,Fantasy
35788,Gourmet
35788,Ecchi
35062,Drama
35062,Fantasy
35062,Romance
34618,Comedy
34542,Action
34542,Drama
34542,Sci-Fi
34542,Suspense
36038,Comedy
36038,Romance
35557,Action
35557,Drama
35557,Fantasy
35557,Mystery
34451,Action
34451,Fantasy
35180,Drama
35838,Adventure
35838,Mystery
35838,Sci-Fi
35838,Slice of Life
35413,Comedy
35413,Romance
35413,Ecchi
35639,Drama
35639,Romance
35076,Action
35076,Suspense
35712,Comedy
35712,Romance
35712,Ecchi
35376,Comedy
36027,Drama
36027,Horror
36027,Mystery
36027,Supernatural
36027,Suspense
36220,Drama
36220,Romance
34712,Drama
34712,Fantasy
34712,Mystery
34712,Sci-Fi
35484,Comedy
35484,Gourmet
35484,Romance
33478,Action
33478,Fantasy
33478,Sci-Fi
35079,Adventure
35079,Drama
35079,Fantasy
35843,Action
35843,Comedy
35843,Sci-Fi
35241,Fantasy
35241,Girls Love
35241,Slice of Life
32271,Action
34973,Slice of Life
31456,Fantasy
31456,Romance
36245,Horror
36245,Suspense
35427,Comedy
36144,Action
36144,Fantasy
36144,Supernatural
35067,Comedy
35075,Comedy
35075,Fantasy
35251,Fantasy
35251,Romance
34284,Drama
34284,Fantasy
34445,Drama
34445,Fantasy
36259,Comedy
35250,Comedy
35250,Fantasy
35250,Sci-Fi
34522,Drama
34411,Supernatural
35883,Comedy
35883,Slice of Life
36022,Action
33027,Action
33027,Sci-Fi
35334,Comedy
35923,Comedy
35923,Slice of Life
36288,Action
35999,Action
35999,Adventure
35999,Fantasy
35818,Comedy
35818,Gourmet
36166,Comedy
36166,Sci-Fi
35254,Adventure
35254,Comedy
36135,Horror
36409,Comedy
40090,Supernatural
36073,Comedy
37752,Adventure
36265,Slice of Life
37750,Adventure
36740,Action
36740,Sci-Fi
36486,Adventure
36486,Fantasy
37102,Adventure
37102,Comedy
37698,Slice of Life
49121,Comedy
55837,Comedy
55837,Supernatural
33352,Drama
33352,Fantasy
35849,Action
35849,Drama
35849,Romance
35849,Sci-Fi
34577,Action
34577,Adventure
34577,Fantasy
35073,Action
35073,Adventure
35073,Fantasy
34612,Comedy
34612,Supernatural
35860,Comedy
34382,Drama
34382,Girls Love
34497,Adventure
34497,Fantasy
35839,Adventure
35839,Comedy
35839,Drama
34798,Slice of Life
35222,Slice of Life
34279,Action
34279,Drama
34279,Fantasy
34279,Romance
34984,Drama
34984,Romance
35330,Comedy
33047,Action
33047,Fantasy
33047,Supernatural
36838,Action
36838,Comedy
36838,Sci-Fi
35905,Comedy
34964,Action
34964,Sci-Fi
34964,Ecchi
36548,Drama
36548,Mystery
36548,Supernatural
36548,Suspense
36124,Drama
36124,Horror
36124,Mystery
36124,Supernatural
36124,Suspense
36516,Action
36516,Drama
36516,Romance
36516,Sci-Fi
36049,Comedy
36049,Gourmet
35889,Action
35889,Mystery
35828,Fantasy
35828,Slice of Life
33354,Adventure
33354,Comedy
33354,Fantasy
33354,Romance
35078,Slice of Life
35540,Comedy
35589,Action
35589,Fantasy
33899,Drama
36094,Fantasy
36094,Slice of Life
35298,Comedy
35298,Gourmet
34839,Drama
35789,Sports
36847,Fantasy
36847,Ecchi
35757,Adventure
35757,Fantasy
36522,Action
36522,Boys Love
36522,Comedy
36522,Supernatural
36108,Comedy
36108,Gourmet
35997,Fantasy
35964,Action
35964,Drama
34863,Action
34863,Comedy
34863,Fantasy
35988,Adventure
35988,Comedy
35988,Fantasy
36029,Action
36029,Adventure
36029,Fantasy
36593,Action
36593,Fantasy
36982,Comedy
36784,Comedy
36196,Comedy
36196,Fantasy
36531,Action
36531,Sci-Fi
36797,Comedy
36797,Fantasy
36728,Slice of Life
36894,Action
36894,Comedy
36894,Sci-Fi
36552,Comedy
36552,Sci-Fi
37054,Comedy
48510,Action
48510,Comedy
37244,Comedy
37244,Sci-Fi
44122,Comedy
44122,Sci-Fi
48212,Comedy
48212,Fantasy
47674,Fantasy
36456,Action
36511,Action
36511,Fantasy
36511,Horror
36511,Suspense
35968,Comedy
35968,Romance
30484,Drama
30484,Sci-Fi
30484,Suspense
36949,Gourmet
36949,Ecchi
36475,Action
36296,Comedy
36296,Supernatural
34281,Action
34281,Comedy
34281,Fantasy
34281,Romance
34281,Ecchi
36563,Sci-Fi
36563,Sports
36028,Action
36028,Adventure
36793,Romance
36470,Comedy
36470,Romance
35928,Action
35928,Drama
35928,Romance
35928,Supernatural
36023,Action
36023,Supernatural
36266,Action
36266,Drama
36266,Horror
36266,Supernatural
36266,Suspense
36864,Comedy
36864,Romance
36754,Drama
36754,Fantasy
36754,Gourmet
36754,Romance
35756,Slice of Life
35249,Sports
36652,Drama
31931,Action
31433,Drama
31433,Sci-Fi
36902,Comedy
36902,Fantasy
36884,Award Winning
36884,Comedy
36884,Drama
36884,Fantasy
36828,Action
36828,Sci-Fi
36934,Sports
36943,Comedy
36943,Girls Love
36943,Ecchi
36525,Drama
36525,Suspense
33889,Action
33889,Drama
33889,Fantasy
33889,Sci-Fi
37140,Comedy
37140,Horror
37140,Supernatural
34338,Drama
34338,Fantasy
35857,Action
35857,Adventure
35857,Comedy
35857,Mystery
37188,Comedy
37188,Slice of Life
33733,Sports
33850,Fantasy
33850,Romance
33531,Sci-Fi
37254,Action
37254,Adventure
37254,Comedy
37254,Fantasy
36001,Slice of Life
36565,Sports
36513,Gourmet
36513,Slice of Life
36800,Slice of Life
37245,Action
37245,Sci-Fi
34607,Suspense
37029,Comedy
37029,Fantasy
36267,Action
36267,Comedy
36267,Sci-Fi
36309,Drama
36309,Supernatural
36976,Action
36976,Comedy
36976,Romance
36976,Sci-Fi
36976,Ecchi
37023,Comedy
37023,Mystery
37283,Action
37283,Adventure
37283,Sci-Fi
37258,Comedy
37476,Action
37036,Comedy
37204,Slice of Life
35183,Sports
36655,Action
37126,Comedy
37433,Comedy
37433,Slice of Life
37433,Supernatural
37178,Slice of Life
37778,Slice of Life
37448,Comedy
37448,Sci-Fi
37448,Sports
37324,Comedy
37324,Supernatural
36418,Slice of Life
38549,Adventure
38549,Comedy
37484,Action
37484,Adventure
37484,Comedy
37484,Fantasy
35656,Comedy
35656,Fantasy
35656,Mystery
37368,Comedy
37368,Slice of Life
37467,Slice of Life
37559,Horror
37325,Comedy
37359,Comedy
47612,Sports
37653,Comedy
37428,Adventure
37428,Fantasy
38138,Sci-Fi
38138,Sports
37630,Comedy
37630,Sci-Fi
37630,Slice of Life
47219,Action
47219,Adventure
47219,Sci-Fi
57119,Action
56297,Action
35760,Action
35760,Drama
35760,Suspense
37675,Action
37675,Adventure
37675,Fantasy
36649,Action
36649,Adventure
36649,Drama
36649,Suspense
37105,Comedy
37210,Action
37210,Fantasy
37210,Ecchi
35994,Adventure
35994,Horror
35994,Suspense
37141,Comedy
37171,Comedy
37517,Drama
37517,Girls Love
37517,Horror
37517,Suspense
36726,Comedy
36726,Romance
36726,Supernatural
36726,Ecchi
21877,Comedy
37569,Action
37569,Supernatural
37491,Action
37491,Comedy
37491,Sci-Fi
37446,Action
37446,Adventure
37446,Fantasy
37446,Romance
36704,Sports
37259,Sports
36873,Comedy
36873,Ecchi
36817,Comedy
36817,Ecchi
36316,Action
36316,Drama
36316,Fantasy
33012,Drama
33012,Romance
33012,Sci-Fi
36906,Comedy
36906,Supernatural
35821,Comedy
35983,Sports
35503,Drama
37651,Action
37651,Fantasy
37458,Drama
37458,Mystery
35834,Action
35834,Drama
37578,Action
37578,Sci-Fi
37487,Mystery
37487,Supernatural
36431,Slice of Life
37924,Comedy
37598,Action
37598,Supernatural
37601,Action
37601,Fantasy
37338,Comedy
37338,Drama
38020,Action
38020,Drama
38020,Romance
38020,Sci-Fi
35672,Adventure
35672,Slice of Life
37893,Avant Garde
37893,Horror
37893,Supernatural
33966,Adventure
33966,Fantasy
36654,Supernatural
37481,Slice of Life
37571,Action
37769,Action
37769,Drama
37769,Supernatural
37422,Comedy
37422,Slice of Life
37395,Action
37395,Adventure
37395,Comedy
37395,Sci-Fi
37646,Comedy
37662,Comedy
37662,Slice of Life
37151,Action
37328,Fantasy
