id,naslov,število epizod,sezona premiere,leto premiere,vir,dolzina epizode v minutah,ocena,člani,demografika,teme,žanri,studii
49980,Sugar Apple Fairy Tale,12,winter,2023,Light novel,22,7.46,116144,Shoujo,['Visual Arts'],"['Adventure', 'Drama', 'Fantasy', 'Romance']",['J.C.Staff']
49109,Kami-tachi ni Hirowareta Otoko 2nd Season,12,winter,2023,Light novel,23,6.79,115483,NG,"['Isekai', 'Iyashikei', 'Reincarnation']","['Fantasy', 'Slice of Life']",['Maho Film']
51495,Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,12,winter,2023,Light novel,23,5.45,102952,NG,"['Harem', 'Isekai']","['Adventure', 'Fantasy', 'Romance']",['Hotline']
52461,Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu,12,winter,2023,Light novel,23,6.94,93311,NG,['Isekai'],['Fantasy'],['Felix Film']
50652,Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san,12,winter,2023,Light novel,24,7.22,92645,NG,['Video Game'],"['Comedy', 'Fantasy', 'Romance']",['Tezuka Productions']
53213,Revenger,12,winter,2023,Original,23,6.67,79167,NG,"['Adult Cast', 'Historical', 'Organized Crime', 'Samurai']","['Action', 'Drama', 'Mystery']",['Ajia-do']
50606,Ayakashi Triangle,12,winter,2023,Manga,23,6.44,71270,Shounen,"['Magical Sex Shift', 'Mythology']","['Action', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']",['Connect']
50384,Mononogatari,12,winter,2023,Manga,23,7.25,67552,Seinen,"['Adult Cast', 'Mythology']","['Action', 'Fantasy']",['Bandai Namco Pictures']
52826,Tsurune: Tsunagari no Issha,13,winter,2023,Light novel,23,8.09,57024,NG,['School'],['Sports'],['Kyoto Animation']
50864,Ooyukiumi no Kaina,11,winter,2023,Original,22,6.67,48709,NG,[],['Fantasy'],['Polygon Pictures']
43760,Hikari no Ou,10,winter,2023,Light novel,24,6.34,45278,NG,[],['Fantasy'],['Signal.MD']
53179,Ars no Kyojuu,12,winter,2023,Original,24,6.05,43602,NG,[],"['Action', 'Adventure', 'Fantasy']",['Asahi Production']
52274,Nokemono-tachi no Yoru,13,winter,2023,Manga,23,6.59,42155,Shounen,"['Anthropomorphic', 'Historical']","['Action', 'Fantasy']",['Ashi Productions']
48441,The Legend of Heroes: Sen no Kiseki - Northern War,12,winter,2023,Game,23,5.65,35557,NG,['Military'],"['Action', 'Fantasy']",['Tatsunoko Production']
50287,Kyuuketsuki Sugu Shinu 2,12,winter,2023,Manga,23,7.44,33863,Shounen,"['Adult Cast', 'Gag Humor', 'Vampire']","['Comedy', 'Supernatural']",['Madhouse']
53874,Pokemon: Mezase Pokemon Master,11,winter,2023,Game,24,7.56,24240,Kids,[],"['Action', 'Adventure', 'Comedy', 'Fantasy']",['OLM']
49376,Mou Ippon!,13,winter,2023,Manga,23,7.1,23335,Shounen,"['Combat Sports', 'School']",['Sports'],['Bakken Record']
53162,Majutsushi Orphen Hagure Tabi: Urbanrama-hen,12,winter,2023,Light novel,23,6.14,16158,NG,['Martial Arts'],"['Action', 'Adventure', 'Drama', 'Fantasy']",['Studio Deen']
50284,Technoroid: Overmind,12,winter,2023,Mixed media,24,6.51,15024,NG,"['Idols (Male)', 'Music']","['Mystery', 'Sci-Fi']",['Doga Kobo']
51586,D4DJ All Mix,12,winter,2023,Mixed media,23,7.39,14046,NG,"['Idols (Female)', 'Music', 'School']",[],['SANZIGEN']
53077,Nijiyon Animation,12,winter,2023,4-koma manga,3,6.8,12527,NG,"['CGDCT', 'Idols (Female)']",['Comedy'],['Sunrise']
53716,Hirogaru Sky! Precure,50,winter,2023,Original,24,7.62,10359,NG,['Mahou Shoujo'],"['Action', 'Fantasy']",['Toei Animation']
53132,UniteUp!,12,winter,2023,Music,24,7.02,9880,NG,"['Idols (Male)', 'Music']",['Slice of Life'],['CloverWorks']
51940,Boku to Roboko,28,winter,2023,Manga,3,6.8,8120,Shounen,"['Gag Humor', 'Parody']","['Comedy', 'Sci-Fi']",['Gallop']
49820,Cardfight!! Vanguard: will+Dress Season 2,12,winter,2023,Original,24,6.7,4838,NG,['Strategy Game'],['Action'],[]
53424,Flaglia: Natsuyasumi no Monogatari,6,winter,2023,Mixed media,13,5.1,4645,NG,[],['Fantasy'],['Gaina']
53231,KJ File 2nd Season,13,winter,2023,Original,4,5.3,1844,NG,[],"['Action', 'Sci-Fi']",[]
53655,Yomawari Neko,15,winter,2023,Web manga,5,N/A,683,NG,['Anthropomorphic'],['Slice of Life'],['Shogakukan Music &amp; Digital Entertainment']
57185,Heart Cocktail Colorful: Haru-hen,5,winter,2023,Manga,5,N/A,180,Seinen,[],['Romance'],[]
56266,Chuldong! Super Wings 7,40,winter,2023,Original,11,N/A,119,Kids,['Racing'],['Adventure'],[]
56479,Cricket Pang Season 2,13,winter,2023,Original,0,N/A,106,Kids,[],['Comedy'],[]
56483,Lindaui Singihan Yeohaeng 2,8,winter,2023,Original,14,N/A,103,Kids,[],['Adventure'],[]
56409,Ppungppungppangppang Bubumaen,26,winter,2023,Original,11,N/A,100,Kids,['Super Power'],['Comedy'],[]
51019,Kimetsu no Yaiba: Katanakaji no Sato-hen,11,spring,2023,Manga,28,8.22,861445,Shounen,['Historical'],"['Action', 'Fantasy']",['ufotable']
52034,&quot;Oshi no Ko&quot;,11,spring,2023,Manga,30,8.63,822290,Seinen,"['Reincarnation', 'Showbiz']","['Award Winning', 'Drama', 'Supernatural']",['Doga Kobo']
46569,Jigokuraku,13,spring,2023,Manga,24,8.1,704173,Shounen,"['Gore', 'Historical', 'Samurai']","['Action', 'Adventure', 'Fantasy']",['MAPPA']
52211,Mashle,12,spring,2023,Manga,23,7.62,581659,Shounen,"['Gag Humor', 'Parody', 'School']","['Action', 'Comedy', 'Fantasy']",['A-1 Pictures']
53393,Tengoku Daimakyou,13,spring,2023,Manga,23,8.22,491921,Seinen,[],"['Adventure', 'Mystery', 'Sci-Fi']",['Production I.G']
48549,Dr. Stone: New World,11,spring,2023,Manga,24,8.15,472359,Shounen,[],"['Adventure', 'Comedy', 'Sci-Fi']",['TMS Entertainment']
53126,Yamada-kun to Lv999 no Koi wo Suru,13,spring,2023,Web manga,23,7.8,418879,NG,['Video Game'],['Romance'],['Madhouse']
51958,Kono Subarashii Sekai ni Bakuen wo!,12,spring,2023,Light novel,23,7.49,327054,NG,[],"['Comedy', 'Fantasy']",['Drive']
52578,Boku no Kokoro no Yabai Yatsu,12,spring,2023,Manga,23,8.25,312583,Shounen,['School'],"['Comedy', 'Romance']",['Shin-Ei Animation']
52830,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta",13,spring,2023,Light novel,24,6.35,300397,NG,"['Isekai', 'School']","['Action', 'Adventure', 'Fantasy']",['Millepensee']
50416,Skip to Loafer,12,spring,2023,Manga,23,8.13,272814,Seinen,['School'],['Drama'],['P.A. Works']
50307,Tonikaku Kawaii 2nd Season,12,spring,2023,Manga,23,7.6,249092,Shounen,[],"['Comedy', 'Romance']",['Seven Arcs']
53613,Dead Mount Death Play,12,spring,2023,Manga,23,7.29,231088,Seinen,['Reincarnation'],"['Action', 'Fantasy', 'Supernatural']",['Geek Toys']
50796,Kimi wa Houkago Insomnia,13,spring,2023,Manga,23,8.07,216184,Seinen,['School'],['Romance'],['LIDENFILMS']
51693,Kaminaki Sekai no Kamisama Katsudou,12,spring,2023,Manga,23,6.72,185472,Seinen,"['Isekai', 'Parody']","['Action', 'Comedy', 'Fantasy']",['Studio Palette']
52955,Mahoutsukai no Yome Season 2,12,spring,2023,Manga,24,7.76,182867,Shounen,"['Mythology', 'School']","['Drama', 'Fantasy', 'Romance']",['Studio Kafka']
52608,Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito,12,spring,2023,Light novel,23,6.67,168147,NG,"['Harem', 'Isekai', 'Reincarnation']","['Action', 'Fantasy', 'Romance']",[]
50220,Isekai Shoukan wa Nidome desu,12,spring,2023,Light novel,23,5.67,152617,NG,"['Harem', 'Isekai']","['Adventure', 'Comedy', 'Fantasy', 'Romance']",['Studio Elle']
52308,Kanojo ga Koushaku-tei ni Itta Riyuu,12,spring,2023,Web manga,23,7.53,147594,NG,"['Isekai', 'Reincarnation']","['Fantasy', 'Romance']",['Typhoon Graphics']
51705,Otonari ni Ginga,12,spring,2023,Manga,24,7.14,143897,Seinen,"['Childcare', 'Otaku Culture']","['Romance', 'Supernatural']",['Asahi Production']
52657,Ousama Ranking: Yuuki no Takarabako,10,spring,2023,Web manga,22,7.31,139095,NG,[],"['Adventure', 'Fantasy']",['Wit Studio']
51632,Isekai wa Smartphone to Tomo ni. 2,12,spring,2023,Light novel,23,6.43,137149,NG,"['Harem', 'Isekai']","['Adventure', 'Comedy', 'Fantasy', 'Romance']",['J.C.Staff']
52092,My Home Hero,12,spring,2023,Manga,23,7.06,127196,Seinen,"['Adult Cast', 'Organized Crime']","['Drama', 'Suspense']",['Tezuka Productions']
51706,Yuusha ga Shinda!,12,spring,2023,Web manga,23,6.62,123683,NG,"['Harem', 'Parody']","['Action', 'Comedy', 'Fantasy', 'Ecchi']",['LIDENFILMS']
52973,Megami no Café Terrace,12,spring,2023,Manga,23,7.32,121386,Shounen,"['Adult Cast', 'Harem']","['Comedy', 'Romance', 'Ecchi']",['Tezuka Productions']
51219,Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita,12,spring,2023,Manga,23,6.33,102581,Seinen,['Isekai'],"['Comedy', 'Fantasy']",['Gekkou']
53199,Kidou Senshi Gundam: Suisei no Majo Season 2,12,spring,2023,Original,24,7.92,90758,NG,"['Mecha', 'School', 'Space']","['Action', 'Sci-Fi']",['Sunrise']
45486,Kuma Kuma Kuma Bear Punch!,12,spring,2023,Light novel,23,7.28,79390,NG,['Isekai'],"['Adventure', 'Comedy', 'Fantasy']",['EMT Squared']
46422,Niehime to Kemono no Ou,24,spring,2023,Manga,23,7.97,76421,Shoujo,['Anthropomorphic'],"['Fantasy', 'Romance']",['J.C.Staff']
48981,Mahou Shoujo Magical Destroyers,12,spring,2023,Original,23,6.27,73790,NG,"['Mahou Shoujo', 'Otaku Culture', 'Psychological']","['Action', 'Fantasy', 'Suspense']",['Bibury Animation Studios']
50002,Edens Zero 2nd Season,25,spring,2023,Manga,23,7.43,68499,Shounen,['Space'],"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",['J.C.Staff']
53621,Jijou wo Shiranai Tenkousei ga Guigui Kuru.,13,spring,2023,Manga,23,7.52,67139,Shounen,"['Romantic Subtext', 'School']",['Comedy'],['Studio Signpost']
52081,Edomae Elf,12,spring,2023,Manga,24,7.26,63459,Shounen,['Otaku Culture'],"['Comedy', 'Supernatural']",['C2C']
51614,Ao no Orchestra,24,spring,2023,Web manga,25,7.14,57931,NG,"['Music', 'Performing Arts', 'School']",['Drama'],['Nippon Animation']
51817,Watashi no Yuri wa Oshigoto desu!,12,spring,2023,Manga,23,6.68,54666,NG,['Workplace'],"['Comedy', 'Girls Love']",[]
54259,Rokudou no Onna-tachi,12,spring,2023,Manga,23,6.41,51468,Shounen,"['Delinquents', 'Harem', 'School']","['Comedy', 'Romance']",['Satelight']
53163,Kawaisugi Crisis,12,spring,2023,Manga,23,6.81,41385,Shounen,['Pets'],"['Comedy', 'Sci-Fi']",['SynergySP']
52229,Birdie Wing: Golf Girls&#039; Story Season 2,12,spring,2023,Original,23,7.58,34155,NG,[],['Sports'],['Bandai Namco Pictures']
53876,Pokemon (2023),NG,spring,2023,Game,NG,7.4,30678,Kids,[],"['Action', 'Adventure', 'Comedy', 'Fantasy']",['OLM']
53587,The Marginal Service,12,spring,2023,Original,22,5.49,21593,NG,['Adult Cast'],"['Action', 'Sci-Fi']",['Studio 3Hz']
51139,Kizuna no Allele,12,spring,2023,Original,23,5.24,17211,NG,"['Music', 'School']",[],[]
51536,The iDOLM@STER Cinderella Girls: U149,12,spring,2023,Web manga,24,7.69,15728,NG,"['Idols (Female)', 'Music']",[],['CygamesPictures']
53097,Tokyo Mew Mew New ♡ 2nd Season,12,spring,2023,Manga,23,6.69,14808,Shoujo,['Mahou Shoujo'],"['Fantasy', 'Romance', 'Sci-Fi']",[]
53698,World Dai Star,12,spring,2023,Mixed media,24,7.31,14427,NG,['Performing Arts'],[],['Lerche']
54738,Majutsushi Orphen Hagure Tabi: Seiiki-hen,12,spring,2023,Light novel,23,6.07,10753,NG,['Martial Arts'],"['Action', 'Adventure', 'Drama', 'Fantasy']",['Studio Deen']
50871,Alice Gear Aegis Expansion,12,spring,2023,Game,23,5.7,10162,NG,[],"['Action', 'Sci-Fi']",['Nomad']
51415,Opus.COLORs,12,spring,2023,Original,24,5.73,9442,NG,"['School', 'Visual Arts']",['Sci-Fi'],['C-Station']
52614,"Mix: Meisei Story 2nd Season - Nidome no Natsu, Sora no Mukou e",24,spring,2023,Manga,23,6.97,7700,Shounen,"['School', 'Team Sports']","['Drama', 'Romance', 'Sports']",['OLM']
54040,Tousouchuu: Great Mission,NG,spring,2023,Other,NG,5.65,5127,NG,['High Stakes Game'],"['Sci-Fi', 'Suspense']",['Toei Animation']
54630,Bosanimal,96,spring,2023,Original,1,N/A,1098,NG,['Pets'],[],[]
54933,Denden no Dennou Densha,12,spring,2023,Original,5,N/A,1059,NG,[],['Comedy'],['Studio HUIT']
54644,Chibi Godzilla no Gyakushuu,13,spring,2023,Original,2,6.79,1000,Kids,[],['Fantasy'],['Pie in the sky']
54781,YouTuNya,15,spring,2023,Original,1,5.73,678,NG,[],['Comedy'],['Lesprit']
54762,Duel Masters Win: Duel Wars-hen,49,spring,2023,Original,24,N/A,570,Kids,[],"['Action', 'Adventure', 'Comedy', 'Fantasy']",[]
54216,Gunma-chan Season 2,13,spring,2023,Other,24,N/A,461,NG,[],['Slice of Life'],['Ascension']
55047,Sinbi Apartment: Ghost Ball Zero,11,spring,2023,Original,24,N/A,371,Kids,[],"['Fantasy', 'Supernatural']",['Studio BAZOOKA']
55020,Go! Go! Vehicle Zoo,26,spring,2023,Other,2,N/A,324,Kids,['Anthropomorphic'],[],[]
55195,Mamekichi Mameko NEET no Nichijou 2nd Season,39,spring,2023,Web manga,1,N/A,317,NG,[],['Comedy'],['Tezuka Productions']
54848,Sakuretsu! Amabie-hime. Season 2,12,spring,2023,Original,3,N/A,315,NG,[],['Comedy'],['CANON RECORDINGS']
53514,Oshiri Tantei 7th Season,8,spring,2023,Picture book,20,N/A,281,Kids,[],"['Comedy', 'Fantasy', 'Mystery']",['Toei Animation']
57357,Shuwawan!,NG,spring,2023,Original,NG,N/A,234,NG,['Childcare'],['Slice of Life'],['KOO-KI']
56267,Charging Topspinner,26,spring,2023,Original,13,N/A,150,Kids,['Strategy Game'],['Action'],[]
56358,Kkomimanyeo Lara,13,spring,2023,Original,11,N/A,149,Kids,"['Mahou Shoujo', 'School']",['Fantasy'],[]
56354,Code Name X,26,spring,2023,Original,11,N/A,145,Kids,[],"['Action', 'Comedy', 'Mystery']",[]
56308,Hello Carbot Season 13,26,spring,2023,Original,11,N/A,120,Kids,"['Mecha', 'Racing']",['Action'],[]
56575,Metal Cardbot,26,spring,2023,Other,13,N/A,113,Kids,[],"['Action', 'Sci-Fi']",[]
56475,Nabiui Moheom,26,spring,2023,Manga,15,N/A,111,Kids,['Pets'],['Comedy'],[]
56476,Pantie Hero,26,spring,2023,Original,11,N/A,106,Kids,[],['Comedy'],[]
51009,Jujutsu Kaisen 2nd Season,23,summer,2023,Manga,23,8.81,990856,Shounen,"['Gore', 'School']","['Action', 'Fantasy']",['MAPPA']
51179,Mushoku Tensei II: Isekai Ittara Honki Dasu,12,summer,2023,Light novel,23,8.25,577381,NG,"['Isekai', 'Reincarnation']","['Adventure', 'Drama', 'Fantasy', 'Ecchi']",['Studio Bind']
54112,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,12,summer,2023,Manga,24,7.8,544573,Seinen,"['Adult Cast', 'Survival']","['Action', 'Comedy', 'Horror', 'Supernatural', 'Suspense']",['BUG FILMS']
54856,Horimiya: Piece,13,summer,2023,Manga,23,8.18,332908,Shounen,['School'],['Romance'],['CloverWorks']
51552,Watashi no Shiawase na Kekkon,12,summer,2023,Novel,23,7.75,285671,NG,"['Adult Cast', 'Historical']","['Drama', 'Fantasy', 'Romance']",['Kinema Citrus']
53998,Bleach: Sennen Kessen-hen - Ketsubetsu-tan,13,summer,2023,Manga,24,8.69,285490,Shounen,[],"['Action', 'Adventure', 'Fantasy']",['Pierrot']
51498,Masamune-kun no Revenge R,12,summer,2023,Manga,23,7.23,205905,Shounen,"['Harem', 'School']","['Comedy', 'Romance']",['SILVER LINK.']
54234,Suki na Ko ga Megane wo Wasureta,13,summer,2023,Manga,23,7.13,193063,Shounen,"['Romantic Subtext', 'School']",['Comedy'],['GoHands']
54898,Bungou Stray Dogs 5th Season,11,summer,2023,Manga,23,8.64,190933,Seinen,"['Adult Cast', 'Detective', 'Organized Crime', 'Super Power', 'Vampire']","['Action', 'Mystery', 'Supernatural']",['Bones']
53050,"Kanojo, Okarishimasu 3rd Season",12,summer,2023,Manga,23,7.05,173873,Shounen,"['Adult Cast', 'Harem']","['Comedy', 'Romance']",['TMS Entertainment']
53632,Yumemiru Danshi wa Genjitsushugisha,12,summer,2023,Light novel,23,6.62,158047,NG,['School'],"['Comedy', 'Romance']",[]
52969,"Jitsu wa Ore, Saikyou deshita?",12,summer,2023,Light novel,23,6.49,156867,NG,"['Isekai', 'Reincarnation']","['Adventure', 'Fantasy']",['Staple Entertainment']
50582,Nanatsu no Maken ga Shihai suru,15,summer,2023,Light novel,23,6.56,150288,NG,['School'],"['Action', 'Fantasy']",['J.C.Staff']
54790,Undead Girl Murder Farce,13,summer,2023,Novel,22,7.88,148886,NG,"['Adult Cast', 'Detective', 'Historical', 'Vampire']","['Fantasy', 'Mystery']",['Lapin Track']
48633,Liar Liar,12,summer,2023,Light novel,23,6.31,146823,NG,"['Psychological', 'School', 'Strategy Game']",['Suspense'],['Geek Toys']
52505,Dark Gathering,25,summer,2023,Manga,23,7.84,139218,Shounen,['Gore'],"['Horror', 'Supernatural']",['OLM']
53200,Hataraku Maou-sama!! 2nd Season,12,summer,2023,Light novel,23,6.66,138516,NG,"['Mythology', 'Workplace']","['Comedy', 'Fantasy']",['Studio 3Hz']
52619,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,12,summer,2023,Light novel,23,6.49,134596,NG,"['Isekai', 'Reincarnation']","['Comedy', 'Fantasy']",[]
50613,Rurouni Kenshin: Meiji Kenkaku Romantan (2023),24,summer,2023,Manga,22,7.6,118313,Shounen,"['Historical', 'Samurai']",['Action'],['LIDENFILMS']
49894,Eiyuu Kyoushitsu,12,summer,2023,Light novel,23,6.06,115170,NG,"['Harem', 'School']","['Action', 'Fantasy', 'Ecchi']",['Actas']
51764,Level 1 dakedo Unique Skill de Saikyou desu,12,summer,2023,Light novel,23,6.23,114662,NG,"['Harem', 'Isekai', 'Reincarnation']",['Fantasy'],['Maho Film']
53379,Uchi no Kaisha no Chiisai Senpai no Hanashi,12,summer,2023,Web manga,23,6.9,108830,NG,"['Adult Cast', 'Workplace']","['Comedy', 'Romance']",['Project No.9']
53263,"Seija Musou: Salaryman, Isekai de Ikinokoru Tame ni Ayumu Michi",12,summer,2023,Light novel,24,7.11,107964,NG,"['Isekai', 'Reincarnation']","['Comedy', 'Fantasy']",[]
51916,Dekiru Neko wa Kyou mo Yuuutsu,13,summer,2023,Web manga,23,7.66,103539,NG,"['Adult Cast', 'Anthropomorphic']","['Comedy', 'Supernatural']",['GoHands']
51020,Helck,24,summer,2023,Web manga,22,7.27,95371,NG,[],"['Action', 'Fantasy']",['Satelight']
54275,Temple,12,summer,2023,Web manga,24,6.71,95078,NG,['Harem'],"['Comedy', 'Romance', 'Ecchi']",['Gekkou']
53438,Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu.,12,summer,2023,Light novel,23,7.1,91182,Josei,"['Isekai', 'Reincarnation']",['Fantasy'],['OLM']
52611,Okashi na Tensei,12,summer,2023,Light novel,23,6.7,83668,NG,"['Isekai', 'Reincarnation']",['Fantasy'],['SynergySP']
49858,Shinigami Bocchan to Kuro Maid 2nd Season,12,summer,2023,Web manga,23,7.61,83003,NG,['Romantic Subtext'],"['Comedy', 'Supernatural']",['J.C.Staff']
52082,Shiro Seijo to Kuro Bokushi,12,summer,2023,4-koma manga,23,7.36,78293,Shounen,[],"['Fantasy', 'Romance']",['Doga Kobo']
51458,Lv1 Maou to One Room Yuusha,12,summer,2023,Web manga,23,7.17,73303,NG,[],"['Comedy', 'Fantasy']",[]
54760,Ryza no Atelier: Tokoyami no Joou to Himitsu no Kakurega,12,summer,2023,Game,26,6.42,66470,NG,[],"['Adventure', 'Fantasy']",['LIDENFILMS']
54842,Sugar Apple Fairy Tale Part 2,12,summer,2023,Light novel,22,7.63,60304,Shoujo,['Visual Arts'],"['Adventure', 'Drama', 'Fantasy', 'Romance']",['J.C.Staff']
53787,AI no Idenshi,12,summer,2023,Manga,24,6.54,44318,Shounen,['Psychological'],"['Drama', 'Sci-Fi', 'Suspense']",['Madhouse']
53428,Ayaka,12,summer,2023,Original,23,6.42,44013,NG,['Mythology'],['Fantasy'],['Studio Blanc.']
54947,Spy Kyoushitsu 2nd Season,12,summer,2023,Light novel,23,7.15,42588,NG,[],"['Action', 'Fantasy', 'Mystery']",['feel.']
53026,Synduality: Noir,12,summer,2023,Mixed media,24,6.81,42290,NG,['Mecha'],"['Action', 'Sci-Fi']",['8bit']
52214,Genjitsu no Yohane: Sunshine in the Mirror,13,summer,2023,Other,23,6.87,38311,NG,"['Idols (Female)', 'Music']",['Fantasy'],['Sunrise']
54883,Mononogatari 2nd Season,12,summer,2023,Manga,23,7.34,35552,Seinen,"['Adult Cast', 'Mythology']","['Action', 'Fantasy']",['Bandai Namco Pictures']
51304,FLCL: Grunge,3,summer,2023,Original,24,4.66,32502,NG,"['Mecha', 'Parody']","['Action', 'Avant Garde', 'Comedy', 'Sci-Fi']",['MontBlanc Pictures']
54959,BanG Dream! It&#039;s MyGO!!!!!,13,summer,2023,Mixed media,23,8.21,21010,NG,['Music'],['Drama'],['SANZIGEN']
55166,Yami Shibai 11,13,summer,2023,Original,4,5.81,6775,NG,[],"['Avant Garde', 'Horror', 'Supernatural']",['ILCA']
53426,Hyakushou Kizoku,12,summer,2023,Manga,4,6.7,4039,Shoujo,[],['Comedy'],['Pie in the sky']
52079,Cardfight!! Vanguard: will+Dress Season 3,13,summer,2023,Original,24,6.53,3094,NG,['Strategy Game'],['Action'],[]
54854,Shadowverse Flame: Seven Shadows-hen,25,summer,2023,Card game,23,6.77,2793,NG,['Strategy Game'],['Fantasy'],['Zexcs']
56105,Nanashi Kaidan (2023),5,summer,2023,Original,6,N/A,2389,NG,[],['Horror'],[]
54847,Ikimono-san,12,summer,2023,Other,2,5.81,1055,NG,[],"['Avant Garde', 'Comedy']",['New Deer']
55948,Sylvanian Families: Freya no Go for Dream!,13,summer,2023,Other,11,N/A,302,Kids,[],['Slice of Life'],['LandQ studios']
56674,Balala Xiao Mo Xian: Xing Yuan Die Qi 1,26,summer,2023,Original,13,N/A,246,Kids,['Mahou Shoujo'],['Fantasy'],[]
57186,Heart Cocktail Colorful: Natsu-hen,5,summer,2023,Original,5,N/A,182,Seinen,[],['Romance'],[]
57117,Dinoster: Gonglyongsuhodae,26,summer,2023,Original,12,N/A,177,NG,['Mecha'],"['Action', 'Comedy', 'Sci-Fi']",[]
56916,Rainbow Bubblegem,26,summer,2023,Original,11,N/A,175,Kids,[],['Fantasy'],[]
56481,Dino Powers 2,26,summer,2023,Original,11,N/A,160,Kids,['Mecha'],['Action'],[]
56572,Supertrons,13,summer,2023,Other,13,N/A,146,Kids,['Mecha'],"['Action', 'Sci-Fi']",[]
56909,Porong Porong Pororo 8,26,summer,2023,Original,11,N/A,135,Kids,[],[],[]
52991,Sousou no Frieren,28,fall,2023,Manga,24,9.34,817774,Shounen,[],"['Adventure', 'Drama', 'Fantasy']",['Madhouse']
53887,Spy x Family Season 2,12,fall,2023,Manga,23,8.07,499528,Shounen,['Childcare'],"['Action', 'Comedy']",[]
54492,Kusuriya no Hitorigoto,24,fall,2023,Light novel,22,8.9,437847,NG,"['Historical', 'Medical']","['Drama', 'Mystery']",[]
40357,Tate no Yuusha no Nariagari Season 3,12,fall,2023,Light novel,23,7.11,435385,NG,['Isekai'],"['Action', 'Adventure', 'Drama', 'Fantasy']",['Kinema Citrus']
54595,Kage no Jitsuryokusha ni Naritakute! 2nd Season,12,fall,2023,Light novel,23,8.35,373919,NG,"['Isekai', 'Reincarnation']","['Action', 'Comedy', 'Fantasy']",['Nexus']
47160,Goblin Slayer II,12,fall,2023,Light novel,23,7.21,347724,NG,['Gore'],"['Action', 'Adventure', 'Fantasy']",['LIDENFILMS']
55644,Dr. Stone: New World Part 2,11,fall,2023,Manga,23,8.33,286357,Shounen,[],"['Adventure', 'Comedy', 'Sci-Fi']",['TMS Entertainment']
